TeamId,TeamName,SubmissionDate,Score
1609560,"AminKarani ","2020-04-02 17:03:45",0.77511
4665298,RQassi,"2020-04-02 17:07:42",0.81339
717342,"Evgeny Bondarev","2020-04-02 17:10:18",0.76555
4665824,mgadan,"2020-04-02 17:12:40",0.77033
4609482,"Blair Chau","2020-04-02 17:14:17",0.79425
4645258,"Sadegh Tale","2020-04-02 17:18:48",0.76555
4665859,"Soham Kapileshwar","2020-04-02 17:18:50",0.76555
4665810,"Akash Gupta #4","2020-04-02 17:21:25",0.76555
4309095,UnNamedPerson,"2020-04-02 17:23:34",0.75598
4664444,alexbriggs,"2020-04-02 17:23:46",0.77990
4644115,RegMonkey123,"2020-04-02 17:24:01",0.77511
4653497,"Group 8","2020-04-02 17:25:06",0.79904
4556813,mdabbert,"2020-04-02 17:28:45",0.76555
4665159,"Sriram Eluri","2020-04-02 17:39:33",0.00000
4665415,"Uldis Valainis","2020-04-02 17:41:30",0.74162
4556813,mdabbert,"2020-04-02 17:42:32",0.77511
4665810,"Akash Gupta #4","2020-04-02 17:43:02",0.77511
4665936,aurnik,"2020-04-02 17:50:35",0.76555
2834699,"James Kelleher","2020-04-02 17:51:59",0.78468
4661393,yuanAttch,"2020-04-02 17:56:36",0.76555
4664748,nikolas1231231,"2020-04-02 17:58:42",0.52153
4665859,"Soham Kapileshwar","2020-04-02 18:01:22",0.77511
4642862,"Valentino Perrone","2020-04-02 18:03:22",0.74162
4666038,"Maura Kaminow","2020-04-02 18:05:20",0.76555
4665936,aurnik,"2020-04-02 18:06:57",0.77511
4665496,bigchoiii,"2020-04-02 18:07:36",0.77990
1939534,prakhargs,"2020-04-02 18:08:54",0.62679
4500767,"Mohamed Amine Mkhaibou","2020-04-02 18:13:04",0.76076
4563191,"Shashank Kalanithi","2020-04-02 18:17:31",0.71770
4665772,MaximBlaze,"2020-04-02 18:17:35",0.52631
4273994,"Abhilash Korraprolu","2020-04-02 18:17:39",0.79425
4666005,WageeshaEB,"2020-04-02 18:22:29",0.77511
4666038,"Maura Kaminow","2020-04-02 18:23:22",0.77511
4661393,yuanAttch,"2020-04-02 18:24:29",0.77511
4665159,"Sriram Eluri","2020-04-02 18:27:25",0.75119
3817734,SarasDeras,"2020-04-02 18:32:26",0.75598
4664894,"Sarah Abell","2020-04-02 18:36:42",0.76555
4618102,"Anwit Pradhan","2020-04-02 18:36:52",0.78947
4618102,"Anwit Pradhan","2020-04-02 18:41:50",0.80861
4563191,"Shashank Kalanithi","2020-04-02 18:44:18",0.74641
4665415,"Uldis Valainis","2020-04-02 18:46:42",0.77990
4666039,"Taha B Uyar","2020-04-02 18:50:10",0.76555
4639304,"Aaryan #2","2020-04-02 18:51:17",0.76555
1939534,prakhargs,"2020-04-02 18:52:37",0.77511
4666106,prathmesh_99,"2020-04-02 18:54:27",0.76076
4533788,ZekunXiang,"2020-04-02 18:57:57",0.83253
4650975,Ghalib93,"2020-04-02 18:59:56",0.75119
4666356,"Dan Peterson #2","2020-04-02 19:07:05",0.76555
4298134,"Jaspreet Gill","2020-04-02 19:08:09",0.77511
4650975,Ghalib93,"2020-04-02 19:10:45",0.79425
4664748,nikolas1231231,"2020-04-02 19:17:53",0.76555
4615136,"Andrei Cosmin","2020-04-02 19:18:34",0.80382
4666356,"Dan Peterson #2","2020-04-02 19:31:30",0.77511
3112195,"Parth Agrawal","2020-04-02 19:32:16",0.76555
4664766,"David Kim #5","2020-04-02 19:37:40",0.75598
1308457,"Ashwin Baldawa","2020-04-02 19:38:44",0.71291
4693976,"Python's Got Ping","2020-04-02 19:42:26",0.76555
1308457,"Ashwin Baldawa","2020-04-02 19:44:01",0.74162
3471514,EvaMatveeva,"2020-04-02 19:45:05",0.73684
4639304,"Aaryan #2","2020-04-02 19:46:37",0.77511
4666573,"Martin Tiernan","2020-04-02 19:50:30",0.76555
4666339,"Gianluca Parolini","2020-04-02 19:52:37",0.76555
3817734,SarasDeras,"2020-04-02 19:55:31",0.76555
658350,diamondrarasoamanana,"2020-04-02 19:57:11",0.68421
4561886,"Arturo Rodriguez #2","2020-04-02 19:57:24",0.80861
4666573,"Martin Tiernan","2020-04-02 19:58:11",0.77511
4666621,"Sai Vikas #2","2020-04-02 19:58:40",0.75598
4659809,"Jeferson M Santos","2020-04-02 20:01:47",0.76076
4492033,"Alvin Eburuoh","2020-04-02 20:02:12",0.78468
4666362,"Soham Bhattacharjee","2020-04-02 20:02:14",0.77033
4666038,"Maura Kaminow","2020-04-02 20:02:44",0.78947
4666621,"Sai Vikas #2","2020-04-02 20:02:44",0.77033
2470994,"Yunik Jang","2020-04-02 20:07:41",0.81818
4543220,"Jeremiah Rastegar","2020-04-02 20:08:34",0.79904
4483179,"Peter Mah","2020-04-02 20:09:56",0.73205
4666339,"Gianluca Parolini","2020-04-02 20:12:04",0.77511
3112195,"Parth Agrawal","2020-04-02 20:18:02",0.77511
4634878,MarcosLaydner,"2020-04-02 20:19:48",0.66985
4654692,"Eduardo RodriguezMD","2020-04-02 20:20:51",0.77511
4621928,"Clay ","2020-04-02 20:20:54",0.79904
4481322,"Rafael Antonio Lopes Alves","2020-04-02 20:21:23",0.78468
4587978,"Will Pitman","2020-04-02 20:22:24",0.77033
4645258,"Sadegh Tale","2020-04-02 20:23:11",0.77511
4666034,"Adil Abdulla","2020-04-02 20:26:17",0.75119
4660920,"Mark Fletcher","2020-04-02 20:28:12",0.76555
4614877,"Mohd Mujtaba 786","2020-04-02 20:38:23",0.76555
4634878,MarcosLaydner,"2020-04-02 20:41:56",0.74162
4665580,"Ismael Gandarillas","2020-04-02 20:46:07",0.83253
4660920,"Mark Fletcher","2020-04-02 20:47:01",0.77511
4635043,"John Riera","2020-04-02 20:49:23",0.76555
1158198,Brunods10,"2020-04-02 20:49:29",0.72248
4666210,MkSinghal,"2020-04-02 20:50:54",0.73684
4665896,"Frederico Dib","2020-04-02 20:51:28",0.74641
4602415,"Nick Choudhury","2020-04-02 20:54:31",0.77990
4637296,"Akin Alkan","2020-04-02 20:55:07",0.78468
4582107,"Srujan Penikelapati","2020-04-02 21:00:04",0.80382
4356539,Madara123,"2020-04-02 21:10:00",0.77990
4666919,"Gionatan Del Giudice","2020-04-02 21:17:51",0.76555
4666933,"Shivani Hancock","2020-04-02 21:20:21",0.76555
4666860,"Varun Chandra90","2020-04-02 21:21:23",0.76555
4056624,"chanakya #2","2020-04-02 21:22:08",0.73205
4586401,"Ismail Berrada","2020-04-02 21:25:38",0.80382
4501283,"Yusef Basma","2020-04-02 21:25:58",0.78468
4629134,"Umama Alim","2020-04-02 21:30:13",0.77990
4456049,"Samuel Oberholtzer","2020-04-02 21:32:01",0.78468
4622755," Zahedi88","2020-04-02 21:33:43",0.75598
4569928,"Abhinav Malasi","2020-04-02 21:34:58",0.78947
4666919,"Gionatan Del Giudice","2020-04-02 21:35:14",0.77511
4582324,"Yau S","2020-04-02 21:35:53",0.79904
3102270,lembarek,"2020-04-02 21:41:05",0.79425
1158198,Brunods10,"2020-04-02 21:41:58",0.75598
4666210,MkSinghal,"2020-04-02 21:44:41",0.77990
4666085,"Al Mashal","2020-04-02 21:47:12",0.77511
4622755," Zahedi88","2020-04-02 21:53:58",0.78947
4667012,"Pedro Henrique Oliveira de Souza","2020-04-02 21:55:13",0.77511
4667019,BjornCommers,"2020-04-02 21:55:56",0.76555
4665896,"Frederico Dib","2020-04-02 21:56:19",0.75598
4662213,"Hari Prakash #2","2020-04-02 21:56:49",0.78468
4666980,YannickCharles,"2020-04-02 21:58:25",0.77511
4667008,"J LeBlanc","2020-04-02 22:09:14",0.76555
4581631,"Heemel Himaddri","2020-04-02 22:14:08",0.76555
3102270,lembarek,"2020-04-02 22:14:41",0.79904
4666860,"Varun Chandra90","2020-04-02 22:16:52",0.77511
4602020,KuonjiNearu,"2020-04-02 22:29:34",0.75598
4665896,"Frederico Dib","2020-04-02 22:29:39",0.76076
4586294,"EL ARSAOUY Sara","2020-04-02 22:33:08",0.77033
4633794,BowTieWarCry,"2020-04-02 22:40:01",0.79904
4622755," Zahedi88","2020-04-02 22:40:11",0.79425
4667227,"Jair Neto","2020-04-02 22:40:50",0.76555
4657907,Nfnat0,"2020-04-02 22:42:32",0.76076
4667204,"vlad #2","2020-04-02 22:42:52",0.76555
4666483,"Eric Huang #2","2020-04-02 22:46:18",0.69856
4667214,vwvwvwvw,"2020-04-02 22:47:26",0.76555
4667227,"Jair Neto","2020-04-02 22:51:30",0.77511
4666933,"Shivani Hancock","2020-04-02 22:58:56",0.77511
4656120,rboldu,"2020-04-02 22:59:58",0.77511
4635444,"Divya Madhavan","2020-04-02 23:06:06",0.77511
4563191,"Shashank Kalanithi","2020-04-02 23:20:53",0.76555
4667214,vwvwvwvw,"2020-04-02 23:22:12",0.77511
1158198,Brunods10,"2020-04-02 23:26:58",0.76555
4667115,"Sharon Martin","2020-04-02 23:37:16",0.75119
4666483,"Eric Huang #2","2020-04-02 23:40:35",0.70334
4667157,"Yibin Amos Liu III (Arjun Kavungal)","2020-04-02 23:44:11",0.60287
4502995,"Jared Babitsky","2020-04-02 23:44:50",0.78468
4665760,"Ottis Cool","2020-04-03 00:00:29",0.77511
4483179,"Peter Mah","2020-04-03 00:01:00",0.77033
4652800,"Nikola Novakovic","2020-04-03 00:05:58",0.75598
4666515,"Emily Huang #2","2020-04-03 00:07:36",0.48803
4483179,"Peter Mah","2020-04-03 00:08:13",0.78947
4656261,parkminsun,"2020-04-03 00:26:07",0.75598
4666515,"Emily Huang #2","2020-04-03 00:27:21",0.76076
4667019,BjornCommers,"2020-04-03 00:27:26",0.77511
4666483,"Eric Huang #2","2020-04-03 00:29:30",0.76555
4666085,"Al Mashal","2020-04-03 00:29:56",0.78468
4667374,"Matheus Polischuk de Oliveira","2020-04-03 00:30:04",0.76555
4662316,shesaid,"2020-04-03 00:32:07",0.76555
4656261,parkminsun,"2020-04-03 00:35:11",0.77033
4655501,andrevrpires,"2020-04-03 00:46:39",0.74641
4655501,andrevrpires,"2020-04-03 00:47:52",0.76555
4666515,"Emily Huang #2","2020-04-03 00:55:56",0.76555
4667695,"Akhil Gollakaram","2020-04-03 01:11:39",0.80861
4561848,"Ryu Maee","2020-04-03 01:13:43",0.77511
4598352,Competitions,"2020-04-03 01:14:24",0.75598
4598352,Competitions,"2020-04-03 01:17:12",0.77033
4496802,"Pedro Pinho","2020-04-03 01:18:09",0.82775
4661368,"Zixin Chen #2","2020-04-03 01:19:02",0.76555
4598352,Competitions,"2020-04-03 01:25:25",0.80382
4662598,"Harshith Chukka","2020-04-03 01:25:58",0.76555
4656261,parkminsun,"2020-04-03 01:31:51",0.77511
4605681,YunHuiJEON,"2020-04-03 01:45:13",0.78947
4667728,lixinyiyiyiyi,"2020-04-03 01:45:40",0.76555
4382625,"Rodolfo R. Terra","2020-04-03 01:46:06",0.76555
4665764,"Maryam Andalib","2020-04-03 01:47:13",0.76076
4656832,ZhangPica,"2020-04-03 01:57:59",0.76555
4667843,"Stephen Byrd","2020-04-03 02:01:32",0.76555
4667921,"Classic Neupane","2020-04-03 02:09:08",0.75598
4577504,emikot1106,"2020-04-03 02:15:12",0.76555
4667949,"Ooi Chun Yong","2020-04-03 02:23:12",0.76555
4665604,"Gustavo Grottone","2020-04-03 02:28:31",0.75119
4666515,"Emily Huang #2","2020-04-03 02:30:44",0.77511
4665764,"Maryam Andalib","2020-04-03 02:33:47",0.77511
3605141,"Davi Vieira","2020-04-03 02:36:31",0.77990
4528116,tsugiura,"2020-04-03 02:40:19",0.75119
4656832,ZhangPica,"2020-04-03 02:40:55",0.77511
4638475,"Sayantan Bose","2020-04-03 02:41:13",0.76076
4614187,nonexist,"2020-04-03 02:44:41",0.77990
4667728,lixinyiyiyiyi,"2020-04-03 02:56:23",0.77511
4667949,"Ooi Chun Yong","2020-04-03 03:02:43",0.77511
4666039,"Taha B Uyar","2020-04-03 03:10:22",0.77511
4663018,"Team Sassy Lab.","2020-04-03 03:20:24",0.75598
4650927,"DSI_Group _7","2020-04-03 03:21:19",0.79904
4668214,"Nick Dal Farra","2020-04-03 03:24:28",0.76555
1158198,Brunods10,"2020-04-03 03:29:32",0.77033
4433498,"heewon shim","2020-04-03 03:33:34",0.79425
4668178,jzhang533,"2020-04-03 03:34:18",0.77511
4666099,skeltro,"2020-04-03 03:39:11",0.76555
4658438,"Cheng Lu","2020-04-03 03:45:35",0.75119
4668098,"Keiichi Mase","2020-04-03 03:49:57",0.76555
4597411,"Code Masters","2020-04-03 03:51:36",0.76555
4668360,srivani3299,"2020-04-03 03:52:12",0.80861
4371992,SUEYONG_PARK,"2020-04-03 03:53:39",0.78468
4663884,yukiezoe,"2020-04-03 03:59:01",0.67464
4668384,"Steffen Stock","2020-04-03 03:59:49",0.76555
4663746,tourist-ldy,"2020-04-03 04:09:44",0.76555
1099218,"Trevor E.","2020-04-03 04:11:29",0.74162
4668444,KLUpravallika,"2020-04-03 04:11:41",0.80861
4668229,ilyaaltshteyn,"2020-04-03 04:12:12",0.74162
4659473,"Fakhreza Soerono","2020-04-03 04:18:58",0.78947
4485618,"Kirpali Tuli","2020-04-03 04:22:52",0.76555
4645481,mzShao,"2020-04-03 04:23:31",0.81818
4666099,skeltro,"2020-04-03 04:27:36",0.77511
2948396,atilol,"2020-04-03 04:29:37",0.77990
1099218,"Trevor E.","2020-04-03 04:29:55",0.78468
4668373,opakke,"2020-04-03 04:32:58",0.67464
4668473,"Akane Tagomori","2020-04-03 04:33:50",0.76555
4642722,Sehorope,"2020-04-03 04:34:57",0.77033
4663746,tourist-ldy,"2020-04-03 04:36:04",0.77511
4465284,kimsniu,"2020-04-03 04:49:23",0.79904
1888457,NiantingOuyang,"2020-04-03 04:50:11",0.76076
4662602,kenrose,"2020-04-03 04:58:32",0.77990
4598498,"Towhidul Islam_UAP","2020-04-03 04:58:37",0.79904
4664099,Fallelm,"2020-04-03 04:58:51",0.79425
4433498,"heewon shim","2020-04-03 05:00:47",0.80382
4668098,"Keiichi Mase","2020-04-03 05:02:27",0.77511
3421974,Yiks,"2020-04-03 05:03:48",0.78947
4665604,"Gustavo Grottone","2020-04-03 05:08:55",0.79904
4645286,"Fedrick Pereira Neto","2020-04-03 05:17:16",0.75119
4668739,"Jaya Sudarpa","2020-04-03 05:20:58",0.76555
4485618,"Kirpali Tuli","2020-04-03 05:23:24",0.77511
4668772,"Yahata Tomoya","2020-04-03 05:28:47",0.76555
4666631,"sudhir #3","2020-04-03 05:31:08",0.68899
4565426,WataraKabira,"2020-04-03 05:33:56",0.66507
4359240,"Michael Ford #2","2020-04-03 05:36:02",0.76555
4469739,BiggBird,"2020-04-03 05:42:41",0.77511
4668886,"xiang yu","2020-04-03 05:42:51",0.76076
4665604,"Gustavo Grottone","2020-04-03 05:47:00",0.80861
4668868,yk78920,"2020-04-03 05:49:12",0.67464
4664407,CodeRaZerX,"2020-04-03 05:50:50",0.50239
1630412,"Masato Kawamoto","2020-04-03 05:55:33",0.66985
4645481,mzShao,"2020-04-03 05:57:09",0.82296
4642720,"Giulia #2","2020-04-03 06:02:32",0.77511
4668869,"saravana venkatesh","2020-04-03 06:02:39",0.76555
4667979,"Jungsik Kim","2020-04-03 06:04:01",0.62679
4657746,"SHRUTI BHAT","2020-04-03 06:15:20",0.52631
3421974,Yiks,"2020-04-03 06:15:42",0.80382
4509266,"Cao Joe","2020-04-03 06:17:14",0.75119
4669107,"Amélie Luneau","2020-04-03 06:17:52",0.78468
4461967,d_points,"2020-04-03 06:20:06",0.79904
4668965,"Amber Ma 626","2020-04-03 06:22:00",0.76076
4569617,"payyavula sravya","2020-04-03 06:24:14",0.80861
4669170,cong777,"2020-04-03 06:30:55",0.77990
3870241,"Apoorva Shah","2020-04-03 06:31:15",0.76555
4651425,"Yann Cloarec","2020-04-03 06:32:44",0.78947
4509266,"Cao Joe","2020-04-03 06:33:03",0.77511
4620104,Void98,"2020-04-03 06:33:18",0.76555
4668886,"xiang yu","2020-04-03 06:33:54",0.76555
4668886,"xiang yu","2020-04-03 06:38:05",0.77511
4619411,"Jihyeon Lee","2020-04-03 06:44:09",0.76555
4668858,ronniej92,"2020-04-03 06:45:31",0.77511
4650052,marquel,"2020-04-03 06:46:17",0.78947
4667979,"Jungsik Kim","2020-04-03 06:47:47",0.76555
4668886,"xiang yu","2020-04-03 06:50:18",0.78947
4669297,"pranathi vasi","2020-04-03 06:51:04",0.80861
3870241,"Apoorva Shah","2020-04-03 06:51:24",0.77511
2948396,atilol,"2020-04-03 06:52:09",0.78468
4669311,"prasanna vemulapalli","2020-04-03 06:53:42",0.80861
4574701,yoonchulyong,"2020-04-03 06:56:38",0.80382
2038438,walrus,"2020-04-03 06:56:40",0.78468
1832597,"Chad Hung","2020-04-03 07:00:48",0.75598
4669357,"Prem Chowdary","2020-04-03 07:00:57",0.80861
4657122,"Ishan Chargaway","2020-04-03 07:01:33",0.78468
4651425,"Yann Cloarec","2020-04-03 07:06:23",0.80382
4668771,"Shridhar Prabhudesai","2020-04-03 07:08:00",0.76555
4649951,mkmk,"2020-04-03 07:09:44",0.78947
4669365,"Sonja Johanson","2020-04-03 07:10:03",0.76555
1081226,ramtayal,"2020-04-03 07:12:35",0.78468
4665520,"Yixuan Li-yl600","2020-04-03 07:16:08",0.00000
4643050,"JaeYoon Jo","2020-04-03 07:18:31",0.78947
4669459,UKawase,"2020-04-03 07:23:28",0.76555
4669298,hinata7ta,"2020-04-03 07:26:53",0.76555
4664523,"Ridhhi K. Shrestha","2020-04-03 07:30:46",0.76555
1630412,"Masato Kawamoto","2020-04-03 07:31:56",0.77033
3913007,"Atinder Sanghera","2020-04-03 07:36:22",0.73205
4107701,"Leone Bacciu","2020-04-03 07:38:09",0.78468
4663036,"Sivan Levin","2020-04-03 07:43:07",0.77511
4644309,Kazirigame,"2020-04-03 07:45:40",0.67464
658350,diamondrarasoamanana,"2020-04-03 07:45:53",0.75119
3421974,Yiks,"2020-04-03 07:46:42",0.81818
3992052,Harada,"2020-04-03 07:47:33",0.67464
4574701,yoonchulyong,"2020-04-03 07:48:04",0.80861
4668869,"saravana venkatesh","2020-04-03 07:50:30",0.77511
4624487,RustyBear,"2020-04-03 07:51:12",0.79425
4669584,"Adedeji Oluwadara","2020-04-03 07:53:59",0.76555
4457750,"László Szilas","2020-04-03 07:55:21",0.80861
4669687,"satwika ulava","2020-04-03 07:57:08",0.80861
4658743,VU-DM-2020-8,"2020-04-03 07:58:01",0.77511
4556248,yimingbaba,"2020-04-03 07:58:54",0.81339
4669534,Ezeanyi,"2020-04-03 08:00:23",0.76555
4669170,cong777,"2020-04-03 08:03:37",0.78468
4668776,"Ming Yu","2020-04-03 08:05:19",0.76076
4619411,"Jihyeon Lee","2020-04-03 08:06:01",0.78468
4668965,"Amber Ma 626","2020-04-03 08:06:36",0.76555
4669697,RgQd339,"2020-04-03 08:07:37",0.67464
4625373," 문종현","2020-04-03 08:09:19",0.62679
4664904,ragavant,"2020-04-03 08:11:06",0.76555
4663245,hrktki,"2020-04-03 08:12:22",0.75119
4668965,"Amber Ma 626","2020-04-03 08:15:03",0.77990
4658790,benbla,"2020-04-03 08:16:36",0.77511
4623620,"Label lab","2020-04-03 08:23:06",0.76555
4657122,"Ishan Chargaway","2020-04-03 08:24:54",0.78947
4457750,"László Szilas","2020-04-03 08:25:42",0.82296
4658790,benbla,"2020-04-03 08:27:17",0.78468
4663723,jaymalk,"2020-04-03 08:28:24",0.77033
4658790,benbla,"2020-04-03 08:30:13",0.78947
4669841,"Baleshwar Mahto","2020-04-03 08:32:22",0.76555
4457750,"László Szilas","2020-04-03 08:34:14",0.83253
4669825,"Aarya Raj Singh Ranawat","2020-04-03 08:35:20",0.76555
4211418,"Seunghyuk Han","2020-04-03 08:37:06",0.81339
4669648,Terao_jp,"2020-04-03 08:42:00",0.73684
4664847,"Mansi Parashar","2020-04-03 08:42:07",0.76076
4667113,mads_hb,"2020-04-03 08:44:37",0.76555
4669663,shingonoguchi,"2020-04-03 08:47:56",0.71770
3554273,chinaguan,"2020-04-03 08:55:05",0.77990
4664847,"Mansi Parashar","2020-04-03 08:55:27",0.76555
4218862,"rad bys","2020-04-03 08:57:03",0.62679
4665552,"Paolo Sanguanini","2020-04-03 08:58:08",0.77511
4647682,key-dos,"2020-04-03 08:58:30",0.77511
4670098,"Pablo Colson","2020-04-03 09:02:50",0.77990
4663381,minjun45,"2020-04-03 09:06:25",0.77511
4651668,"Jérémy Chauvin","2020-04-03 09:12:04",0.80382
4625373," 문종현","2020-04-03 09:12:55",0.76555
4669841,"Baleshwar Mahto","2020-04-03 09:14:05",0.77511
4670093,aaabaleze,"2020-04-03 09:17:33",0.76555
4575716,sh_yama,"2020-04-03 09:18:17",0.77511
4614187,nonexist,"2020-04-03 09:20:00",0.79425
4670201,Riwalll,"2020-04-03 09:21:43",0.78468
4638545,"Xaver Fleischer","2020-04-03 09:23:43",0.77033
3961874,"Keisuke Toyoda","2020-04-03 09:24:18",0.67942
1939534,prakhargs,"2020-04-03 09:25:30",0.78468
4341349,"Kaustubh Mani Kanaujia","2020-04-03 09:27:34",0.77990
4669854,"Aakash Shakya","2020-04-03 09:29:57",0.76555
3082075,PyForD.A._CJ,"2020-04-03 09:30:38",0.77033
1753581,BLACKY,"2020-04-03 09:31:53",0.75598
4549327,xiaomeng89,"2020-04-03 09:35:07",0.78947
4651653,ClementFassot,"2020-04-03 09:36:35",0.78947
4669648,Terao_jp,"2020-04-03 09:38:38",0.75119
4183090,"Ashwin Pednekar","2020-04-03 09:38:45",0.79425
4669648,Terao_jp,"2020-04-03 09:42:26",0.76555
4669584,"Adedeji Oluwadara","2020-04-03 09:48:40",0.77511
4665134,"Eddy Cheval","2020-04-03 09:49:46",0.78947
4495393,"Theodor Marius Wienert","2020-04-03 09:51:02",0.77511
4652134,"Alban GUILLET","2020-04-03 09:54:00",0.77990
4652134,"Alban GUILLET","2020-04-03 09:56:42",0.78947
4670369,"Frédéric Jansou","2020-04-03 09:58:25",0.76555
4670275,Tsucasa,"2020-04-03 09:58:17",0.66507
2788940,"Mathieu Berthier","2020-04-03 10:00:22",0.74162
4670093,aaabaleze,"2020-04-03 10:02:51",0.77511
4670409,"Adam Pacławski","2020-04-03 10:06:22",0.62679
4669825,"Aarya Raj Singh Ranawat","2020-04-03 10:08:01",0.77511
4596239,"Muhammadd Alyy","2020-04-03 10:08:21",0.76076
4670369,"Frédéric Jansou","2020-04-03 10:10:18",0.77511
4590672,"Stefan Kulchitsky ","2020-04-03 10:12:00",0.77511
4637412,"Ueno Yuta","2020-04-03 10:20:59",0.79425
4551018,"Magdalena Pyrek","2020-04-03 10:26:36",0.79425
3471514,EvaMatveeva,"2020-04-03 10:28:03",0.75598
4216009,"henry chinaski","2020-04-03 10:39:09",0.76555
4486111,"Siddharth Sethi #2","2020-04-03 10:45:38",0.79425
4663175,afsalnajeeb,"2020-04-03 10:47:13",0.00000
4670119,"Kai-Yuan Ke","2020-04-03 10:50:05",0.77511
4658924,"Vitalijus Cernej","2020-04-03 10:52:17",0.76555
4664853,TGR1022,"2020-04-03 10:53:42",0.78468
658350,diamondrarasoamanana,"2020-04-03 10:54:04",0.76076
4216009,"henry chinaski","2020-04-03 10:55:22",0.78947
2799823,moritzpreisser,"2020-04-03 10:57:00",0.77511
4663175,afsalnajeeb,"2020-04-03 10:58:38",0.76555
4484106,yamaryu777,"2020-04-03 10:58:57",0.75598
4670747,TheodorM.W.,"2020-04-03 11:04:37",0.70334
4670747,TheodorM.W.,"2020-04-03 11:05:53",0.71291
4670747,TheodorM.W.,"2020-04-03 11:06:44",0.77511
4669926,butter~flyme,"2020-04-03 11:07:14",0.77511
4670743,"Md Zeeshan Alam","2020-04-03 11:09:25",0.76555
4599120,"Rune Thorhauge","2020-04-03 11:09:31",0.74641
4620841,"Yasmi Tohabar Evon","2020-04-03 11:14:10",0.79904
4670201,Riwalll,"2020-04-03 11:15:23",0.79425
4670254,"ananmay suri","2020-04-03 11:16:33",0.78947
4670743,"Md Zeeshan Alam","2020-04-03 11:25:54",0.77511
4523739,eutpp6680,"2020-04-03 11:28:50",0.79904
1942064,"Vivek Sivaramakrishnan","2020-04-03 11:35:56",0.77511
4670898,"Hareesha Hilmi","2020-04-03 11:36:22",0.23444
4620104,Void98,"2020-04-03 11:37:43",0.77511
4650979,DSI_Pro_lasso,"2020-04-03 11:38:57",0.78947
4670527,Bhushansp26,"2020-04-03 11:39:06",0.77033
4670527,Bhushansp26,"2020-04-03 11:44:32",0.77511
1753581,BLACKY,"2020-04-03 11:56:51",0.77990
3232212,"Low Wei Teck","2020-04-03 11:58:32",0.77511
4670828,"Maika Martín","2020-04-03 11:59:39",0.76555
4671038,gho0ody,"2020-04-03 12:02:49",0.75598
4671038,gho0ody,"2020-04-03 12:04:34",0.76555
4645918,"ewq we","2020-04-03 12:04:45",0.80382
4611193,kaggletester777,"2020-04-03 12:08:31",0.77990
4663603,matanWe,"2020-04-03 12:17:33",0.76555
4670898,"Hareesha Hilmi","2020-04-03 12:21:13",0.76555
4670760,"pradeep #2","2020-04-03 12:26:14",0.75119
4591901,"Rushit Saliya","2020-04-03 12:29:39",0.79425
4668422,"Shubham Patil","2020-04-03 12:35:53",0.75598
4651397,"PG #2","2020-04-03 12:37:41",0.81339
4662960,"qirui liu","2020-04-03 12:38:46",0.76076
4658393,"Patrice Chanol","2020-04-03 12:40:41",0.77990
4626759,dmK009,"2020-04-03 12:43:59",0.77511
4605676,dndud9029,"2020-04-03 12:45:49",0.77033
4658720,"Wempi Biang","2020-04-03 12:47:10",0.78947
3992052,Harada,"2020-04-03 12:47:42",0.75598
3162407,Asahey,"2020-04-03 12:50:30",0.78947
3992052,Harada,"2020-04-03 12:52:02",0.77990
4652134,"Alban GUILLET","2020-04-03 12:52:26",0.80382
4671245,"Alex Corbel","2020-04-03 12:54:51",0.78947
1212806,BernardFinucane,"2020-04-03 12:55:00",0.75119
4671353,Sarahlib,"2020-04-03 12:55:38",0.77990
4671246,"corentin metr","2020-04-03 12:57:27",0.78947
4671239,"théo berthomé","2020-04-03 12:57:28",0.78947
4622125,hamzasaylawala,"2020-04-03 12:57:38",0.72727
4614152,"Jae Yeong","2020-04-03 12:59:31",0.66985
4605608,worldwide_k,"2020-04-03 12:59:51",0.78468
4493974,"Md.Sohel Rahman","2020-04-03 13:03:50",0.77990
4671409,"Alexandre Rabreau","2020-04-03 13:05:07",0.77990
4663830,"Green Deer","2020-04-03 13:05:14",0.77511
4605608,worldwide_k,"2020-04-03 13:11:46",0.78947
4671223,"Anil kumar #2","2020-04-03 13:11:54",0.77511
2952321,mjagdishwar,"2020-04-03 13:14:24",0.75119
4646327,Neha2371,"2020-04-03 13:14:44",0.40669
4670933,"Bruno Barella","2020-04-03 13:16:40",0.77511
4671454,"Teddy Gilles","2020-04-03 13:17:16",0.78468
4664920,"Fabien Gainier","2020-04-03 13:17:37",0.77511
4658393,"Patrice Chanol","2020-04-03 13:22:01",0.83253
4643912,"Kiran Pabreja","2020-04-03 13:23:33",0.75598
3998824,"Aswin Raj C","2020-04-03 13:27:31",0.74162
4671038,gho0ody,"2020-04-03 13:28:33",0.77990
4671409,"Alexandre Rabreau","2020-04-03 13:29:26",0.78947
4665871,"Alyona Shilova","2020-04-03 13:30:52",0.76555
4593737,BoadillaDelMonte,"2020-04-03 13:34:44",0.75119
4633794,BowTieWarCry,"2020-04-03 13:36:29",0.83732
4657668,"Marcus Charrier","2020-04-03 13:42:11",0.78947
4665207,"A Kitamura","2020-04-03 13:46:42",0.67464
3238175,"Izzy B","2020-04-03 13:53:42",0.76555
4665134,"Eddy Cheval","2020-04-03 13:55:14",0.80382
3998824,"Aswin Raj C","2020-04-03 13:55:35",0.75119
